yahoo_korea,424,"This protocol plug-in classifies the http traffic to the hosts yahoo.co.kr and kr.yahoo.com."
nytimes,425,"This protocol plug-in classifies the http traffic to the host nytimes.com."
mount,426,"The Mount protocol is related to the NFS protocol. It provides operating system specific services to launch the NFS protocol -- looking up server path names"
leboncoin,427,"This protocol plug-in classifies the http traffic to the host leboncoin.fr."
ident,428,"The Identification Protocol provides a means to determine the identity of a user of a specific TCP connection."
yugma,429,"This protocol plug-in classifies the http traffic to the host yugma.com. It also classifies the ssl traffic to the Common Name yugma.com."
bca_co,430,"This protocol plug-in classifies the http traffic to the host bca.co.id."
yandex_webmail,431,"Yandex webmail is the Russian webmail on webmail.yandex.ru."
kb_bank,432,"This protocol plug-in classifies the http traffic to the host .kbstar.com. It also classifies the ssl traffic to the Common Name .kbstar.com."
rtsp,433,"The Real Time Streaming Protocol (RTSP) is an application-level protocol for control over the delivery of data with real-time properties. RTSP provides an extensible framework to enable controlled"
rdt,434,"This protocol is used to transport audio/video data."
conduit,435,"Conduit provides services for web sites audience increase."
qq_web,436,"QQ.com is a multi-service Chinese web portal hosted by Tencent."
here,437,"On-line maps and localization service brought by NAVTEQ and Nokia Maps."
accuweather,438,"This protocol plug-in classifies the http traffic to the host accuweather.com."
spiegel,439,"This protocol plug-in classifies the http traffic to the host spiegel.de."
ip,440,"The Internet Protocol allows logical addressing of stations over an interconnected system of networks."
imdb,441,"On-line information database related to movies and tv-shows."
_10050net,442,"China Railcom group web portal."
dec,443,"DEC is a Digital Equipment Corporation's proprietary network protocol."
google_earth,444,"Google Earth is a program used to view a virtual Earth in 3D."
fubar,445,"This protocol plug-in classifies the http traffic to the host fubar.com."
lionair,446,"This protocol plug-in classifies the http traffic to the host lionair.co.id."
kbs,447,"This protocol plug-in classifies the http traffic to the host www.kbs.co.kr."
fogbugz,448,"This protocol plug-in classifies the http traffic to the host fogbugz.com. It also classifies the ssl traffic to the Common Name fogbugz.com."
ipcv,449,"The IPCV protocol (Internet Packet Core Utility) is found over the IP layer (IANA protocol number: 71)."
mxit,450,"MXit (pronounced mix it) is a free instant messaging software application developed by MXit Lifestyle in South Africa that runs on GPRS/3G mobile phones and on PCs."
mute,451,"Mute is a peer-to-peer protocol."
kapanlagi,452,"This protocol plug-in classifies the http traffic to the host kapanlagi.com."
alibaba,453,"Alibaba is the world largest online business-to-business trading platform for small businesses."
owa,454,"Outlook Web App is used to access e-mail (including support for S/MIME)"
vtunnel,455,"This protocol plug-in classifies the http traffic to the hosts vtunnel.com and vtunnel.info."
egp,456,"The EGP protocol (Exterior Gateway Protocol) is found over the IP layer (IANA protocol number: 8)."
youm7,457,"This protocol plug-in classifies the http traffic to the host youm7.com."
kaskus,458,"This protocol plug-in classifies the http traffic to the host kaskus.co.id."
dailymotion,459,"Dailymotion is a website where users can send or watch videos."
rss,460,"RSS is a family of web feed formats used to publish frequently updated works in a standardized format."
gmail_mobile,461,"Gmail_mobile is the Google webmail for mobile phones. This protocol decodes only the non-ciphered version."
mocospace,462,"This protocol plug-in classifies the http traffic to the host mocospace.com."
_58com,463,"This protocol plug-in classifies the http traffic to the host 58.com."
applejuice,464,"AppleJuice is a peer-to-peer file exchange protocol similar to E-Donkey."
rusers,465,"The RUser's protocol provides a service that lists users currently logged on a remote server."
tribunnews,466,"This protocol plug-in classifies the http traffic to the host tribunnews.com."
sugar_crm,467,"Sugar CRM"
delicious,468,"Delicious (formerly del.icio.us"
wsn,469,"The WSN protocol (Wang Span Network) is found over the IP layer (IANA protocol number: 74)."
wiserearth,470,"This protocol plug-in classifies the http traffic to the host wiserearth.org."
camzap,471,"This protocol plug-in classifies the http traffic to the host camzap.com."
gre,472,"The Generic Routing Encapsulation protocol (GRE) is used to encapsulate a protocol into another one generically."
athlinks,473,"This protocol plug-in classifies the http traffic to the host athlinks.com."
ypupdate,474,"The Yellow Pages Update protocol enables information updates in Network Information Services (NIS) cards."
google_cache,475,"Google Cache saves a copy of the webpages which were found by the Google search engine."
google_plus,476,"Google Plus is a social network."
tacacs_plus,477,"TACACS+ (Terminal Access Controller Access-Control System Plus) is a Cisco Systems proprietary protocol which provides access control for routers"
gmail_drive,478,"GMAIL Drive is a Shell Namespace Extension that creates a virtual file system around a Google Mail account"
m2ua,479,"M2UA is an SCTP adaptation layer for encapsulated MTP2 messages in the Signaling System 7 (SS7)."
flickr,480,"This protocol plug-in classifies the http traffic to the host flickr.com."
napster,481,"This protocol plug-in classifies the http traffic to the hosts napster.com"
_591tw,482,"Taiwanese real estate web site."
xlnet,483,"This protocol plug-in classifies the http traffic to the host xl.net.id."
habbo,484,"This protocol plug-in classifies the http traffic to the hosts habbo.fr and habbo.com. It also classifies the ssl traffic to the Common Name www.habbo.."
ax25,485,"The AX25 protocol (AX.25 Frames) is found over the IP layer (IANA protocol number: 93)."
bloomberg,486,"Bloomberg is a website about business and financial news."
windowslive,487,"WindowsLive is a pseudo-protocol which classifies generic web services related to the Microsoft Liveplatform."
archive,488,"Archive.org is building a digital library of Internet sites and other cultural artifacts in digital form. Like a paper library"
studivz,489,"This protocol plug-in classifies the http traffic to the host studivz.net. It also classifies the ssl traffic to the Common Name secure.studivz.net."
qnx,490,"The QNX protocol (QNX) is found over the IP layer (IANA protocol number: 106)."
snmp,491,"SNMP is a request/response protocol that communicates management information between two types of SNMP software entities: SNMP applications (also called SNMP managers) and SNMP agents."
sharepoint_online,492,"On-line version of the Microsoft Sharepoint services (included in Office 365)."
foxnews,493,"This protocol plug-in classifies the http traffic to the host foxnews.com."
crocko,494,"CROCKOTec is a Direct Download (DDL) file sharing website."
igp,495,"The IGP protocol (any private interior gateway (used by Cisco for their IGRP)) is found over the IP layer (IANA protocol number: 9)."
bbc_player,496,"BBC Player is an in-browser live video streaming service."
suning,497,"Chinese online shopping."
elftown,498,"This protocol plug-in classifies the http traffic to the host elftown.com."
_10086cn,499,"This protocol plug-in classifies the http traffic to the host 10086.cn. It also classifies the ssl traffic to the Common Name 10086.cn."
xvideoslive,500,"This protocol plug-in classifies the http traffic to the host xvideoslive.com."
gtalk,501,"Google Talk is an instant messaging service"
panda_update,502,"Panda_update is the protocol used for panda softwares updates."
avg_update,503,"Avg_update is the protocol used for AVG softwares updates."
megaupload,504,"Megaupload was an online solution to store"
faceparty,505,"This protocol plug-in classifies the http traffic to the host faceparty.com."
tftp,506,"Trivial File Transfer Protocol (TFTP) is a file transfer protocol that is simpler to use than the File Transfer Protocol (FTP) but that proposes less features. TFTP uses the User Datagram Protocol (UDP) rather than the Transmission Control Protocol (TCP)."
seoul_news,507,"This protocol plug-in classifies the http traffic to the host seoul.co.kr."
yahoo_biz,508,"This protocol plug-in classifies the http traffic to the hosts fr.biz.yahoo.com and finance.yahoo.com."
bssap,509,"BSSAP is a telephony protocol used in SS7 networks."
youdao,510,"This protocol plug-in classifies the http traffic to the host youdao.com. It also classifies the ssl traffic to the Common Name .youdao.com."
hulu,511,"This protocol plug-in classifies the http traffic to the host .hulu.com."
clip2net,512,"This protocol plug-in classifies the http traffic to the host clip2net.com."
myvideo,513,"This protocol plug-in classifies the http traffic to the host myvideo.de."
redhat_update,514,"This protocol is used for Red Hat updates."
zoho_planner,515,"Zoho Planner application classification."
lotte,516,"This protocol plug-in classifies the http traffic to the host lotte.com."
zoho_meeting,517,"This protocol plug-in classifies the http traffic to the hosts wms8.zoho.com"
rambler,518,"Rambler is a Russian information internet portal."
jabber_transfer,519,"Jabber transfer is an open standard to transfer file between two Jabber clients."
cnn,520,"This protocol plug-in classifies the http traffic to the hosts cnn.co.uk and cnn.com."
tp_plus_plus,521,"The TP_PLUS_PLUS protocol (TP++ Transport Protocol) is found over the IP layer (IANA protocol number: 39)."
bigtent,522,"This protocol plug-in classifies the http traffic to the host bigtent.com."
apple_maps,523,"Apple Maps is a proprietary map application for iOS 6 devices."
konaminet,524,"This protocol plug-in classifies the http traffic to the host konaminet.jp. It also classifies the ssl traffic to the Common Name konaminet.jp."
decayenne,525,"This protocol plug-in classifies the http traffic to the host decayenne.com."
nspi,526,"Name Service Provider Interface is a protocol used by Exchange."
yandex,527,"Yandex is a Russian search engine."
tidaltv,528,"This protocol plug-in classifies the http traffic to the host portal.tidaltv.com."
stafaband,529,"This protocol plug-in classifies the http traffic to the host stafaband.info."
pptv,530,"This protocol plug-in classifies the http traffic to the host pptv.com."
blackplanet,531,"This protocol plug-in classifies the http traffic to the host blackplanet.com."
xnxx,532,"This protocol plug-in classifies the http traffic to the host xnxx.com."
swipe,533,"The SWIPE protocol (IP with Encryption) is found over the IP layer (IANA protocol number: 53)."
intuit,534,"This protocol plug-in classifies the http traffic to the host intuit.com."
chinacomcn,535,"This protocol plug-in classifies the http traffic to the host china.com.cn."
qq_finance,536,"Tencent finance news portal."
mashare,537,"mashare is an online solution to store"
ripng1,538,"RIPng (RIP New Generation) is intended to allow routers to exchange information for computing routes through an IPv6-based network. RIPng is a distance vector protocol. RIPng should be implemented only in routers since IPv6 provides other mechanisms for router discovery."
chaos,539,"The CHAOS protocol (Chaos) is found over the IP layer (IANA protocol number: 16)."
bittorrent,540,"BitTorrent is a peer-to-peer protocol."
imaps,541,"IMAPS is the secure version of the IMAP protocol."
ymsg,542,"Yahoo Messenger is used by the Yahoo Instant Messenger application to send instant messages"
reverbnation,543,"This protocol plug-in classifies the http traffic to the host reverbnation.com. It also classifies the ssl traffic to the Common Name .reverbnation.com."
hopopt,544,"The HOPOPT protocol (IPv6 Hop-by-Hop Option) is found over the IP layer (IANA protocol number: 0)."
hangame,545,"This protocol plug-in classifies the http traffic to the host hangame.com."
nntp,546,"The Network News Transport Protocol (NNTP) is used for the distribution"
nike,547,"This protocol plug-in classifies the http traffic to the host nike.com."
chinatimes,548,"One of Taiwan top news portal."
xrea,549,"This protocol plug-in classifies the http traffic to the host xrea.com."
ryze,550,"This protocol plug-in classifies the http traffic to the host ryze.com. It also classifies the ssl traffic to the Common Name .ryze.com."
gmarket,551,"This protocol plug-in classifies the http traffic to the host gmarket.co.kr."
tv,552,"This protocol plug-in classifies the http traffic to the host .tv.com."
qapacity,553,"This protocol plug-in classifies the http traffic to the host qapacity.com."
gudanglagu,554,"This protocol plug-in classifies the http traffic to the host gudanglagu.com."
google_gen,555,"This protocol is a generic layer used as a base for all the Google protocols."
fileflyer,556,"FileFlyer is an online solution to store"
seeqpod,557,"This protocol plug-in classifies the http traffic to the host intertrust.com."
outeverywhere,558,"This protocol plug-in classifies the http traffic to the host outeverywhere.com."
soundcloud,559,"This protocol plug-in classifies the http traffic to the hosts soundcloud.com and sndcdn.com. It also classifies the ssl traffic to the Common Names .soundcloud.com and sndcdn.com."
howstuffworks,560,"This protocol plug-in classifies the http traffic to the host howstuffworks.com."
coralcdn_user,561,"This protocol plug-in classifies the http traffic to the host nyud.net."
tribe,562,"This protocol plug-in classifies the http traffic to the host tribe.net."
kankan,563,"Chinese video streaming website."
aili,564,"Chinese fashion shopping website."
bigadda,565,"This protocol plug-in classifies the http traffic to the host bigadda.com."
nduoa,566,"Chinese Android forum and applications sharing."
geni,567,"This protocol plug-in classifies the http traffic to the host geni.com."
irc_galleria,568,"This protocol plug-in classifies the http traffic to the host irc-galleria.net."
netflix,569,"NetFlix is a site using Silverlight protocol to stream videos."
zattoo,570,"Zattoo is website and a set of peer-to-peer TV applications."
gmail_basic,571,"Gmail basic is the HTML version of the Google Webmail service."
oneclimate,572,"This protocol plug-in classifies the http traffic to the host oneworld.org."
ms_communicator,573,"Microsoft Office Communicator is a client software launched in October 2007 for conferences which aims to communicate between collaborators using instant messaging"
ebay,574,"Ebay is a famous online auction and shopping website."
cocolog_nifty,575,"Japanese blog web site"
emaps,576,"This protocol plug-in classifies the http traffic to the host empas.com."
ddx,577,"The DDX protocol (D-II Data Exchange (DDX) is found over the IP layer (IANA protocol number: 116)."
washingtonpost,578,"This protocol plug-in classifies the http traffic to the host washingtonpost.com."
yammer,579,"This protocol plug-in classifies the http traffic to the host www.yammer.com. It also classifies the ssl traffic to the Common Name yammer.com."
xbox,580,"This protocol plug-in classifies the http traffic to the host xbox.com. It also classifies the ssl traffic to the Common Name .xbox.com."
amazon,581,"This protocol plug-in classifies the generic http trafic to Amazon services."
openft,582,"OpenFT is a peer-to-peer protocol."
mashable,583,"This protocol plug-in classifies the http traffic to the host mashable.com. It also classifies the ssl traffic to the Common Name .mashable.com."
kaspersky,584,"This protocol plug-in classifies the http traffic to the host kaspersky.com."
secondlife,585,"Secondlife is is an Internet-based virtual world which enables its users to interact with each other through motional avatars."
netflow,586,"NetFlow is a Cisco protocol that provides nearly real-time traffic monitoring"
nend,587,"Mobile in-apps ads integration service."
realtor,588,"This protocol plug-in classifies the http traffic to the host realtor.com."
mediafire,589,"This protocol plug-in classifies the http traffic to the hosts a.1521.x.akamai.net and mediafire.com. It also classifies the ssl traffic to the Common Name mediafire.com."
depositfiles,590,"This protocol plug-in classifies the http traffic to the host depositfiles.com. It also classifies the ssl traffic to the Common Name .depositfiles.com."
ospf,591,"OSPF (Open Short Path First) is a link state routing protocol used within large autonomous system networks. It is is considered to be the best Inter Routing protocol today and it is use it strongly encouraged."
gigaup,592,"This protocol plug-in classifies the http traffic to the host gigaup.fr. It also classifies the ssl traffic to the Common Name gigaup.fr."
travellerspoint,593,"This protocol plug-in classifies the http traffic to the host travellerspoint.com."
thunder,594,"Xunlei/Thunder is a Chinese multi-protocol download manager."
travbuddy,595,"This protocol plug-in classifies the http traffic to the host travbuddy.com."
researchgate,596,"This protocol plug-in classifies the http traffic to the host researchgate.net."
vakaka,597,"This protocol plug-in classifies the http traffic to the host vakaka.com."
echo,598,"The echo service simply sends back to the originating source any data it receives."
tumblr,599,"This protocol plug-in classifies the http traffic to the host tumblr.com. It also classifies the ssl traffic to the Common Name TUMBLR.COM."
h248_text,600,"h248 Protocol (Megaco) in text mode."
_163com,601,"This protocol plug-in classifies the http traffic to the host 163.com. It also classifies the ssl traffic to the Common Name .163.com."
reddit,602,"Social news website."
ntp,603,"Network Time Protocol (NTP) is a time synchronization system for computer clocks through the Internet network. It provides mechanisms to synchronize time and coordinate time distribution in a large network."
faces,604,"This protocol plug-in classifies the http traffic to the host faces.com."
iso_ip,605,"The ISO_IP protocol (ISO Internet Protocol) is found over the IP layer (IANA protocol number: 80)."
vines,606,"Vines is a network layer protocol"
vimeo,607,"This protocol plug-in classifies the http traffic to the host vimeo.com. It also classifies the ssl traffic to the Common Name .vimeo.com."
freebsd_update,608,"This protocol is used for FreeBSD updates."
surrogafier,609,"This protocol plug-in classifies the http traffic to the hosts surrogafier.info and go.vfserver.com."
myspace_video,610,"This protocol plug-in classifies the http traffic to the host videos.myspacecdn.com."
pandora,611,"This protocol plug-in classifies the http traffic to the host pandora.com."
iiop,612,"IIOP is the GIOP implementation over TCP."
apns,613,"APNS (Apple Push Notification Service) is an Apple service which forwards notifications from the servers of third party applications to iOS devices."
capitalone,614,"This protocol plug-in classifies the http traffic to the host capitalone.com. It also classifies the ssl traffic to the Common Name capitalone.com."
instagram,615,"This protocol plug-in classifies the http traffic to the hosts instagr.am and instagram.com. It also classifies the ssl traffic to the Common Name instagram.com."
tube8,616,"This protocol plug-in classifies the http traffic to the host tube8.com."
webbiographies,617,"This protocol plug-in classifies the http traffic to the host webbiographies.com."
blogimg,618,"Japanese blog site"
sscopmce,619,"The SSCOPMCE protocol (Service Specific Connection Oriented Protocol for M-Cast Env) is found over the IP layer (IANA protocol number: 128)."
multiply,620,"This protocol plug-in classifies the http traffic to the host multiply.com."
okezone,621,"This protocol plug-in classifies the http traffic to the host okezone.com."
nsfnet_igp,622,"The NSFNET_IGP protocol (NSFNET_IGP) is found over the IP layer (IANA protocol number: 85)."
isakmp,623,"The Internet Security Association and Key Management Protocol (ISAKMP) defines procedures and packet formats to establish"
evernote,624,"Web-based portal for note taking."
etherip,625,"The EtherIP protocol is used to encapsulate Ethernet frames in IP packets."
businessweek,626,"This protocol plug-in classifies the http traffic to the host businessweek.com."
t38,627,"This protocol is used to exchanges FAXes on top on TCP/IP."
lan,628,"The LAN protocol (Any local network) is found over the IP layer (IANA protocol number: 63)."
sfr,629,"This protocol plug-in classifies the http traffic to the host sfr.fr."
listografy,630,"This protocol plug-in classifies the http traffic to the host listography.com."
manolito,631,"Manolito is a peer-to-peer file sharing software."
emcon,632,"The EMCON protocol (EMCON) is found over the IP layer (IANA protocol number: 14)."
amie_street,633,"This protocol plug-in classifies the http traffic to the host amiestreet.com."
crtp,634,"The CRTP protocol (Combat Radio Transport Protocol) is found over the IP layer (IANA protocol number: 126)."
shinhan,635,"This protocol plug-in classifies the http traffic to the host shinhan.com."
goodreads,636,"This protocol plug-in classifies the http traffic to the host goodreads.com."
qunar,637,"Chinese travel website."
rsh,638,"The RSH protocol allows a user to establish a secure connection to a remote host and to obtain a shell allowing commands to be sent to the remote machine to be executed."
isis,639,"The ISIS protocol (ISIS for ipv4) is found over the IP layer (IANA protocol number: 124)."
ruten,640,"Taiwanese auction website."
srvloc,641,"Service Location Protocol is a decentralized"
cloob,642,"This protocol plug-in classifies the http traffic to the host cloob.com."
gamebase_tw,643,"Taiwanese game information portal providing game reviews"
udp,644,"The User Datagram Protocol is a transport protocol providing a simple but non-reliable message transfer service in IP networks. It is used by most applications that do not require a reliable delivery transmission service."
anzhi,645,"Chinese mobile device games and forums."
qvod,646,"QVOD is a peer-to-peer based Video-On-Demand player."
sina,647,"Sina is a Chinese chat client similar to MSN Messenger or ICQ. It contains several features like chat"
wikia,648,"A free Wiki website hosting service."
irc_transfer,649,"This protocol is used to transport data in IRC file transfer."
inilah,650,"This protocol plug-in classifies the http traffic to the host inilah.com."
elle_tw,651,"Taiwanese portal Beauty"
sm,652,"The SM protocol (SM) is found over the IP layer (IANA protocol number: 122)."
radiusim,653,"This protocol plug-in classifies the http traffic to the host radiusim.com."
weourfamily,654,"This protocol plug-in classifies the http traffic to the host weourfamily.com. It also classifies the ssl traffic to the Common Name member.weourfamily.com."
sdo,655,"Chinese entertainment portal."
acer,656,"This protocol plug-in classifies the http traffic to the host acer.com."
google,657,"This protocol is used for sending user queries to the Google search engine."
imvu,658,"This protocol plug-in classifies the http traffic to the host imvu.com."
irtp,659,"The IRTP protocol (Internet Reliable Transaction) is found over the IP layer (IANA protocol number: 28)."
avoidr,660,"This protocol plug-in classifies the http traffic to the host avoidr.com."
ebuddy,661,"eBuddy is a web and mobile messenger which supports various instant messaging."
yihaodian,662,"Chinese Online shopping."
portmap,663,"Port Mapper protocol maps RPC program and version numbers to port numbers. This program makes dynamic binding of remote programs possible."
orangemail,664,"Orangemail is the webmail of webmail.orange.fr."
nbns,665,"NetBios Name Service (NBNS) is a protocol resulting from NetBios"
snpp,666,"This protocol defines a method by which a pager can receive a message over the Internet"
ldaps,667,"Secure LDAP is the Secure version of the LDAP protocol."
kaspersky_update,668,"Kaspersky_update is the protocol used for Kaspersky softwares updates."
disaboom,669,"This protocol plug-in classifies the http traffic to the host disaboom.com."
laredoute,670,"This protocol plug-in classifies the http traffic to the host laredoute.fr."
bna,671,"The BNA protocol (BNA) is found over the IP layer (IANA protocol number: 49)."
cctv_vod,672,"VodCCTV provides a web on-line video and video on demand client for the CCTV Chinese television network."
st,673,"The ST protocol (Stream) is found over the IP layer (IANA protocol number: 5)."
whatsapp,674,"WhatsApp Messenger is a cross-platform"
sina_news,675,"Chinese news portal."
firefox_update,676,"Mozilla Firefox update protocol for the browser and its plugins. This only applies to updates made from the browser and not those manually downloaded."
sharepoint_document,677,"SharePoint is a web application platform designed as a centralized replacement for multiple web applications"
netbios,678,"NetBIOS defines a software interface and standard methods providing a communication interface between the application program and the attached medium. NetBIOS is used in various LAN (Ethernet"
xuite,679,"Taiwanese blog platform"
sharepoint_blog,680,"SharePoint is a web application platform designed as a centralized replacement for multiple web applications"
mobile,681,"The MOBILE protocol (IP Mobility) is found over the IP layer (IANA protocol number: 55)."
rsvp_e2e_ignore,682,"The RSVP_E2E_IGNORE protocol (Original experimental academic or proprietary protocols) is found over the IP layer (IANA protocol number: 134)."
l2tp,683,"Layer Two Tunneling Protocol (L2TP) is an extension of the Point-to-Point Tunneling Protocol (PPTP) used by an Internet service provider (ISP) to enable the operation of a virtual private network (VPN) over the Internet."
uti,684,"The UTI protocol (UTI) is found over the IP layer (IANA protocol number: 120)."
sqli,685,"The SQLI protocol (Structured Query Language Interface) is a proprietary protocol seemingly used exclusively in IBM Informix servers."
cstrike,686,"Cstrike is a protocol used by CounterStrike game"
yahoo_search,687,"This protocol is used to send queries to the Yahoo search engine."
youporn,688,"This protocol plug-in classifies the http traffic to the hosts youporn.com and youporn.phncdn.com."
yahoo_maps,689,"Yahoo Maps can be used to calculate routes or to look at maps."
http_tunnel,690,"HTTP Tunnel protocol is used to tunnel protocols inside an HTTP stream."
groupon,691,"This protocol plug-in classifies the http traffic to the hosts groupon.com"
ip6,692,"IPv6 is the next generationprotocol designed by the IETF to replace the current version Internet Protocol"
ymsg_transfer,693,"This protocol is used for file tranfers over ymsg."
bbn_rcc_mon,694,"The BBN_RCC_MON protocol (BBN RCC Monitoring) is found over the IP layer (IANA protocol number: 10)."
grono,695,"This protocol plug-in classifies the http traffic to the host grono.net."
xdmcp,696,"XDMCP is an extension of the X11 protocol that addresses the issue of discovering and authenticating available X servers on the LAN."
nntps,697,"Secure version of the NNTP protocol."
il,698,"The IL protocol (IL Transport Protocol) is found over the IP layer (IANA protocol number: 40)."
mobilink,699,"Mobilink is a proprietary"
nifty,700,"Japanese web portal and search site"
sina_video,701,"Chinese on-line video streaming and VOD service."
iplt,702,"The IPLT protocol (IPDS MES Physical Layer Tester) is found over the IP layer (IANA protocol number: 129)."
viadeo,703,"Viadeo is a web site designed to manage professional contacts."
myyearbook,704,"This social networking service is closed."
duowan,705,"Chinese online game media."
open_diary,706,"This protocol plug-in classifies the http traffic to the host opendiary.com."
goboogy,707,"Goboogy is a peer-to-peer protocol."
idpr_cmtp,708,"The IDPR_CMTP protocol (IDPR Control Message Transport Proto) is found over the IP layer (IANA protocol number: 38)."
iptm,709,"The IPTM protocol (Protocol Internet Protocol Traffic Manager) is found over the IP layer (IANA protocol number: 84)."
google_skymap,710,"Google Sky Map is an outer space viewer Android mobile application."
wtp,711,"Wireless Transaction Protocol (WTP) is a transport layer protocol which belongs to the WAP stack. It provides a reliable transmission of network packets and is very similar to TCP."
goo_ne,712,"Japanese web portal owned by NTT"
adultadworld,713,"This protocol plug-in classifies the http traffic to the host adultadworld.com."
ifeng_finance,714,"Ifeng finance news portal."
mpquest,715,"This protocol plug-in classifies the http traffic to the hosts mapquest.com and mapquest.fr."
xfs,716,"X Font Server is a standard communication protocol between an X server and a font renderer."
onlinedown,717,"This protocol plug-in classifies the http traffic to the host onlinedown.net."
zol,718,"This protocol plug-in classifies the http traffic to the host zol.com.cn."
sina_blog,719,"Sina blog hosting service."
opera_update,720,"Opera Update is the protocol used for the update of the Opera browser."
norton_update,721,"Virus definitions and engine updates for the Symantec Norton anti-virus."
amazon_video,722,"Amazon Video is an online video on demand service owned and operated by Amazon.com."
intalking,723,"Taiwanese beauty"
tunewiki,724,"Lyrics and photos sharing webservice"
yomiuri,725,"Japanese news web site"
sohu_blog,726,"Sohu blog hosting service."
fire,727,"The FIRE protocol (FIRE) is found over the IP layer (IANA protocol number: 125)."
synflood,728,"The synflood protocol detects syn flood attacks."
ptp,729,"The PTP protocol (Performance Transparency Protocol) is found over the IP layer (IANA protocol number: 123)."
cvs,730,"The Concurrent Versions System keeps track of all work and all changes in a set of files"
taringa,731,"This protocol plug-in classifies the http traffic to the host taringa.net."
pornhub,732,"This protocol plug-in classifies the http traffic to the hosts pornhub.com and pornhub.phncdn.com."
fsecure_update,733,"Fsecure_update is the protocol used for fsecure softwares updates."
tcp,734,"TCP is a protocol providing a connection-oriented and reliable transfer service. It is used by most TCP/IP applications today."
chap,735,"The CHAP protocol is used to verify the identity of a peer on a point-to-point link."
mandriva_update,736,"This protocol manages the mandriva update operations. It allows identifying package name"
fruhstuckstreff,737,"This protocol plug-in classifies the http traffic to the host fruehstueckstreff.de."
babelgum,738,"This protocol plug-in classifies the http traffic to the host babelgum.com."
lync_online,739,"On-line version of the Microsoft Lync IM and VoIP services (included in Office 365)."
taobao,740,"This protocol plug-in classifies the http traffic to the hosts taobaocdn.com and taobao.com. It also classifies the ssl traffic to the Common Name .taobao.com."
musica,741,"This protocol plug-in classifies the http traffic to the host musica.com."
gomtv_vod,742,"Gom TV is a social video website designed for gamers."
exblog,743,"Japanase blog hosting services owned by Excite"
icq2go,744,"This protocol plug-in classifies the http traffic to the hosts icq.com and icq.net. It also classifies the ssl traffic to the Common Names icq.com and icq.net."
netblt,745,"The NETBLT protocol (Bulk Data Transfer Protocol) is found over the IP layer (IANA protocol number: 30)."
jubii,746,"This protocol plug-in classifies the http traffic to the host jubii.dk."
alimama,747,"This protocol plug-in classifies the http traffic to the host alimama.com."
llnwd,748,"This protocol plug-in classifies the http traffic to the host llnwd.net."
att,749,"This protocol plug-in classifies the http traffic to the host att.com. It also classifies the ssl traffic to the Common Name att.com."
bing,750,"This protocol is used for sending user queries to the Bing search engine."
imap,751,"The IMAP protocol (Internet Message Access Protocol Version 4) enables a client to access and manipulate electronic mail messages on a server."
voddler,752,"Voddler is a streaming client application distributing movies and television programming using a patented hybrid peer-to-peer distribution system."
usejump,753,"This protocol plug-in classifies the http traffic to the host usejump.com. It also classifies the ssl traffic to the Common Name beta.usejump.com."
bolt,754,"This protocol plug-in classifies the http traffic to the hosts bolt.com and bolt3.com."
rdp,755,"A key component of Terminal Server is the Remote Desktop Protocol which allows a thin client to communicate with the Terminal Server over the network. This protocol is based on International Telecommunications Union's (ITU) T.120 protocol"
qq_transfer,756,"File transfer over QQ"
torrentdownloads,757,"This protocol plug-in classifies the http traffic to the host torrentdownloads.net."
draugiem,758,"This protocol plug-in classifies the http traffic to the host draugiem.lv."
qqmusic,759,"QQMusic is a Chinese peer-to-peer file sharing software. Its purpose is to download/stream audio files."
thepiratebay,760,"The most popular Swedish Torrent indexing website."
qq_weibo,761,"QQ WeiBo is a Chinese Twitter-like micro-blogging website. It is part of Tencent's QQ."
bigupload,762,"This protocol plug-in classifies the http traffic to the host bigupload.com. It also classifies the ssl traffic to the Common Name www3.bigupload.com."
donga,763,"This protocol plug-in classifies the http traffic to the host donga.com."
ravelry,764,"This protocol plug-in classifies the http traffic to the host www.ravelry.com. It also classifies the ssl traffic to the Common Name .ravelry.com."
manet,765,"The MANET protocol (MANET Protocols) is found over the IP layer (IANA protocol number: 138)."
detik,766,"This protocol plug-in classifies the http traffic to the host detik.com."
poco,767,"Poco is a Chinese webportal"
sophos_update,768,"Sophos antivirus update protocol."
kryptolan,769,"The KRYPTOLAN protocol (Kryptolan) is found over the IP layer (IANA protocol number: 65)."
qzone,770,"Tencent social network."
shoutcast,771,"Shoutcast is a protocol used to stream audio files over HTTP."
letv,772,"This protocol plug-in classifies the http traffic to the host letv.com."
pogo,773,"This protocol plug-in classifies the http traffic to the host pogo.com."
fashionguide,774,"Fashion"
wins,775,"WINS (Windows Internet Naming Service) is Microsoft's implementation of NetBIOS Name Service (NBNS)"
plaxo,776,"This protocol plug-in classifies the http traffic to the host plaxo.com."
tvuplayer,777,"TVUPlayer is an application intended to watch TV in peer_to-peer."
auone,778,"Multi services web portal owned by KDDI"
lqr,779,"The Link Quality Report (LQR) protocol is a part of the Point-to-Point Protocol (PPP)"
ticketmonster,780,"This protocol plug-in classifies the http traffic to the host ticketmonster.co.kr."
openbsd_update,781,"This protocol manages OpenBSD updates."
rmi_iiop,782,"RMI-IIOP (Remote Method Invocation over Internet Inter-ORB Protocol) delivers CORBA distributed architecture to Java 2 platform"
seesaa,783,"Japanese web portal dedicated to smartphone applications and other web sites"
